row_id,batch_id,table_name,clean_content_vi,clean_concept,primary_specialty_code,subspecialty_code,route_type,risk_class,emergency_action_code,retrieval_scope,allow_patient_retrieval,dataset_split,routing_rationale_vi,citation_url,embedding_input_text
B28_TRN_000134,B28,turns,"B28_SCN_023 T1 USER: Tôi muốn xử lý vấn đề đau lưng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_023 T1 USER: Tôi muốn xử lý vấn đề đau lưng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000135,B28,turns,B28_SCN_023 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_023 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000136,B28,turns,B28_SCN_023 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_023 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000137,B28,turns,B28_SCN_023 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_023 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000138,B28,turns,B28_SCN_023 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_023 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000139,B28,conversations,B28_SCN_024: family=LOW_CONFIDENCE_HANDOFF; topic=ho kéo dài; turns=5; split=TRAIN; no_loop=PASS.,ho kéo dài,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: ho kéo dài
[Nội dung]: B28_SCN_024: family=LOW_CONFIDENCE_HANDOFF; topic=ho kéo dài; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000140,B28,turns,"B28_SCN_024 T1 USER: Tôi muốn xử lý vấn đề ho kéo dài nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_024 T1 USER: Tôi muốn xử lý vấn đề ho kéo dài nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000141,B28,turns,B28_SCN_024 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_024 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000142,B28,turns,B28_SCN_024 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_024 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000143,B28,turns,B28_SCN_024 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_024 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000144,B28,turns,B28_SCN_024 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_024 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000145,B28,conversations,B28_SCN_025: family=LOW_CONFIDENCE_HANDOFF; topic=ngứa da; turns=5; split=TRAIN; no_loop=PASS.,ngứa da,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: ngứa da
[Nội dung]: B28_SCN_025: family=LOW_CONFIDENCE_HANDOFF; topic=ngứa da; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000146,B28,turns,"B28_SCN_025 T1 USER: Tôi muốn xử lý vấn đề ngứa da nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_025 T1 USER: Tôi muốn xử lý vấn đề ngứa da nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000147,B28,turns,B28_SCN_025 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_025 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000148,B28,turns,B28_SCN_025 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_025 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000149,B28,turns,B28_SCN_025 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_025 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000150,B28,turns,B28_SCN_025 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_025 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000151,B28,conversations,B28_SCN_026: family=LOW_CONFIDENCE_HANDOFF; topic=đau họng; turns=5; split=TRAIN; no_loop=PASS.,đau họng,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: đau họng
[Nội dung]: B28_SCN_026: family=LOW_CONFIDENCE_HANDOFF; topic=đau họng; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000152,B28,turns,"B28_SCN_026 T1 USER: Tôi muốn xử lý vấn đề đau họng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_026 T1 USER: Tôi muốn xử lý vấn đề đau họng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000153,B28,turns,B28_SCN_026 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_026 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000154,B28,turns,B28_SCN_026 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_026 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000155,B28,turns,B28_SCN_026 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_026 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000156,B28,turns,B28_SCN_026 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_026 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000157,B28,conversations,B28_SCN_027: family=LOW_CONFIDENCE_HANDOFF; topic=chóng mặt; turns=5; split=TRAIN; no_loop=PASS.,chóng mặt,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: chóng mặt
[Nội dung]: B28_SCN_027: family=LOW_CONFIDENCE_HANDOFF; topic=chóng mặt; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000158,B28,turns,"B28_SCN_027 T1 USER: Tôi muốn xử lý vấn đề chóng mặt nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_027 T1 USER: Tôi muốn xử lý vấn đề chóng mặt nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000159,B28,turns,B28_SCN_027 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_027 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000160,B28,turns,B28_SCN_027 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_027 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000161,B28,turns,B28_SCN_027 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_027 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000162,B28,turns,B28_SCN_027 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_027 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000163,B28,conversations,B28_SCN_028: family=LOW_CONFIDENCE_HANDOFF; topic=đau khớp; turns=5; split=TRAIN; no_loop=PASS.,đau khớp,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: đau khớp
[Nội dung]: B28_SCN_028: family=LOW_CONFIDENCE_HANDOFF; topic=đau khớp; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000164,B28,turns,"B28_SCN_028 T1 USER: Tôi muốn xử lý vấn đề đau khớp nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_028 T1 USER: Tôi muốn xử lý vấn đề đau khớp nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000165,B28,turns,B28_SCN_028 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_028 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000166,B28,turns,B28_SCN_028 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_028 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000167,B28,turns,B28_SCN_028 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_028 T4 ASSISTANT: Tôi dừng vòng làm rõ để tránh lặp. Chuyển `HUMAN_HANDOFF` vì confidence vẫn thấp sau một câu hỏi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000168,B28,turns,B28_SCN_028 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_028 T5 ASSISTANT: Handoff state: requested=true; clarification_count=1; loop_stopped=true; automated_route_final=false.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_CNV_000169,B28,conversations,B28_SCN_029: family=LOW_CONFIDENCE_HANDOFF; topic=ợ nóng; turns=5; split=TRAIN; no_loop=PASS.,ợ nóng,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: ợ nóng
[Nội dung]: B28_SCN_029: family=LOW_CONFIDENCE_HANDOFF; topic=ợ nóng; turns=5; split=TRAIN; no_loop=PASS.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000170,B28,turns,"B28_SCN_029 T1 USER: Tôi muốn xử lý vấn đề ợ nóng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.",LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_029 T1 USER: Tôi muốn xử lý vấn đề ợ nóng nhưng chưa rõ là cần route, hỏi FAQ hay nói với người hỗ trợ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000171,B28,turns,B28_SCN_029 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_029 T2 ASSISTANT: Tôi hỏi một câu làm rõ duy nhất: bạn muốn thông tin chung hay muốn một người hỗ trợ xử lý trường hợp cụ thể?
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
B28_TRN_000172,B28,turns,B28_SCN_029 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.,LOW_CONFIDENCE_HANDOFF,,,HUMAN_HANDOFF,MODERATE,URGENT_HUMAN_TRIAGE,TRAINING_ONLY,False,TRAIN,,,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: LOW_CONFIDENCE_HANDOFF
[Nội dung]: B28_SCN_029 T3 USER: Tôi vẫn chưa chắc và muốn có người xem giúp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE"
